stage_id,timepoint,availability_derate
1,2020022806,1
1,2020022807,1
1,2020022808,1
1,2020022809,1
1,2020022810,1
1,2020022811,1
1,2020022812,1
1,2020022813,1
1,2020022814,1
1,2020022815,1
1,2020022816,1
1,2020022817,1
1,2020022818,1
1,2020022819,1
1,2020022820,1
1,2020022821,1
1,2020022822,1
1,2020022823,1
1,2020022824,1
1,2020022901,0.95
1,2020022902,0.95
1,2020022903,0.95
1,2020022904,0.95
1,2020022905,0.95
1,2020022906,0.95
1,2020022907,0.95
1,2020022908,0.95
1,2020022909,0.95
1,2020022910,0.95
1,2020022911,0.95
1,2020022912,0.95
1,2020022913,0.95
1,2020022914,0.95
1,2020022915,0.95
1,2020022916,0.95
1,2020022917,0.95
1,2020022918,0.95
1,2020022919,0.95
1,2020022920,0.95
1,2020022921,0.95
1,2020022922,0.95
1,2020022923,0.95
1,2020022924,0.95
1,2020030101,1
1,2020030102,1
1,2020030103,1
1,2020030104,1
1,2020030105,1
1,2020030106,1
1,2020030107,1
1,2020030108,1
1,2020030109,1
1,2020030110,1
1,2020030111,1
1,2020030112,1
1,2020030113,1
1,2020030114,1
1,2020030115,1
1,2020030116,1
1,2020030117,1
1,2020030118,1
1,2020030119,1
1,2020030120,1
1,2020030121,1
1,2020030122,1
1,2020030123,1
1,2020030124,1
1,2020030201,0.95
1,2020030202,0.95
1,2020030203,0.95
1,2020030204,0.95
1,2020030205,0.95
1,2020030206,0.95
1,2020030207,0.95
1,2020030208,0.95
1,2020030209,0.95
1,2020030210,0.95
1,2020030211,0.95
1,2020030212,0.95
1,2020030213,0.95
1,2020030214,0.95
1,2020030215,0.95
1,2020030216,0.95
1,2020030217,0.95
1,2020030218,0.95
1,2020030219,0.95
1,2020030220,0.95
1,2020030221,0.95
1,2020030222,0.95
1,2020030223,0.95
1,2020030224,0.95
1,2020030301,1
1,2020030302,1
1,2020030303,1
1,2020030304,1
1,2020030305,1
1,2020030306,1
1,2020030307,1
1,2020030308,1
1,2020030309,1
1,2020030310,1
1,2020030311,1
1,2020030312,1
1,2020030313,1
1,2020030314,1
1,2020030315,1
1,2020030316,1
1,2020030317,1
1,2020030318,1
1,2020030319,1
1,2020030320,1
1,2020030321,1
1,2020030322,1
1,2020030323,1
1,2020030324,1
1,2020030401,0.95
1,2020030402,0.95
1,2020030403,0.95
1,2020030404,0.95
1,2020030405,0.95
1,2020030406,0.95
1,2020030407,0.95
1,2020030408,0.95
1,2020030409,0.95
1,2020030410,0.95
1,2020030411,0.95
1,2020030412,0.95
1,2020030413,0.95
1,2020030414,0.95
1,2020030415,0.95
1,2020030416,0.95
1,2020030417,0.95
1,2020030418,0.95
1,2020030419,0.95
1,2020030420,0.95
1,2020030421,0.95
1,2020030422,0.95
1,2020030423,0.95
1,2020030424,0.95
1,2020030501,1
1,2020030502,1
1,2020030503,1
1,2020030504,1
1,2020030505,1
1,2020030506,1
1,2020030507,1
1,2020030508,1
1,2020030509,1
1,2020030510,1
1,2020030511,1
1,2020030512,1
1,2020030513,1
1,2020030514,1
1,2020030515,1
1,2020030516,1
1,2020030517,1
1,2020030518,1
1,2020030519,1
1,2020030520,1
1,2020030521,1
1,2020030522,1
1,2020030523,1
1,2020030524,1
1,2020030601,0.95
1,2020030602,0.95
1,2020030603,0.95
1,2020030604,0.95
1,2020030605,0.95
1,2020030606,0.95
1,2020030607,0.95
1,2020030608,0.95
1,2020030609,0.95
1,2020030610,0.95
1,2020030611,0.95
1,2020030612,0.95
1,2020030613,0.95
1,2020030614,0.95
1,2020030615,0.95
1,2020030616,0.95
1,2020030617,0.95
1,2020030618,0.95
1,2020030619,0.95
1,2020030620,0.95
1,2020030621,0.95
1,2020030622,0.95
1,2020030623,0.95
1,2020030624,0.95
1,2020030701,1
1,2020030702,1
1,2020030703,1
1,2020030704,1
1,2020030705,1
1,2020030706,1
1,2020030707,1
1,2020030708,1
1,2020030709,1
1,2020030710,1
1,2020030711,1
1,2020030712,1
1,2020030713,1
1,2020030714,1
1,2020030715,1
1,2020030716,1
1,2020030717,1
1,2020030718,1
1,2020030719,1
1,2020030720,1
1,2020030721,1
1,2020030722,1
1,2020030723,1
1,2020030724,1
1,2020030801,0.95
1,2020030802,0.95
1,2020030803,0.95
1,2020030804,0.95
1,2020030805,0.95
1,2020030806,0.95
1,2020030807,0.95
1,2020030808,0.95
1,2020030809,0.95
1,2020030810,0.95
1,2020030811,0.95
1,2020030812,0.95
1,2020030813,0.95
1,2020030814,0.95
1,2020030815,0.95
1,2020030816,0.95
1,2020030817,0.95
1,2020030818,0.95
1,2020030819,0.95
1,2020030820,0.95
1,2020030821,0.95
1,2020030822,0.95
1,2020030823,0.95
1,2020030824,0.95
1,2020030901,1
1,2020030902,1
1,2020030903,1
1,2020030904,1
1,2020030905,1
1,2020030906,1
1,2020030907,1
1,2020030908,1
1,2020030909,1
1,2020030910,1
1,2020030911,1
1,2020030912,1
1,2020030913,1
1,2020030914,1
1,2020030915,1
1,2020030916,1
1,2020030917,1
1,2020030918,1
1,2020030919,1
1,2020030920,1
1,2020030921,1
1,2020030922,1
1,2020030923,1
1,2020030924,1
1,2020031001,0.95
1,2020031002,0.95
1,2020031003,0.95
1,2020031004,0.95
1,2020031005,0.95
1,2020031006,0.95
1,2020031007,0.95
1,2020031008,0.95
1,2020031009,0.95
1,2020031010,0.95
1,2020031011,0.95
1,2020031012,0.95
1,2020031013,0.95
1,2020031014,0.95
1,2020031015,0.95
1,2020031016,0.95
1,2020031017,0.95
1,2020031018,0.95
1,2020031019,0.95
1,2020031020,0.95
1,2020031021,0.95
1,2020031022,0.95
1,2020031023,0.95
1,2020031024,0.95
1,2020031101,1
1,2020031102,1
1,2020031103,1
1,2020031104,1
1,2020031105,1
1,2020031106,1
1,2020031107,1
1,2020031108,1
1,2020031109,1
1,2020031110,1
1,2020031111,1
1,2020031112,1
1,2020031113,1
1,2020031114,1
1,2020031115,1
1,2020031116,1
1,2020031117,1
1,2020031118,1
1,2020031119,1
1,2020031120,1
1,2020031121,1
1,2020031122,1
1,2020031123,1
1,2020031124,1
1,2020031201,0.95
1,2020031202,0.95
1,2020031203,0.95
1,2020031204,0.95
1,2020031205,0.95
1,2020031206,0.95
1,2020031207,0.95
1,2020031208,0.95
1,2020031209,0.95
1,2020031210,0.95
1,2020031211,0.95
1,2020031212,0.95
1,2020031213,0.95
1,2020031214,0.95
1,2020031215,0.95
1,2020031216,0.95
1,2020031217,0.95
1,2020031218,0.95
1,2020031219,0.95
1,2020031220,0.95
1,2020031221,0.95
1,2020031222,0.95
1,2020031223,0.95
1,2020031224,0.95
1,2020031301,1
1,2020031302,1
1,2020031303,1
1,2020031304,1
1,2020031305,1
1,2020031306,1
1,2020031307,1
1,2020031308,1
1,2020031309,1
1,2020031310,1
1,2020031311,1
1,2020031312,1
1,2020031313,1
1,2020031314,1
1,2020031315,1
1,2020031316,1
1,2020031317,1
1,2020031318,1
1,2020031319,1
1,2020031320,1
1,2020031321,1
1,2020031322,1
1,2020031323,1
1,2020031324,1
1,2020031401,0.95
1,2020031402,0.95
1,2020031403,0.95
1,2020031404,0.95
1,2020031405,0.95
1,2020031406,0.95
1,2020031407,0.95
1,2020031408,0.95
1,2020031409,0.95
1,2020031410,0.95
1,2020031411,0.95
1,2020031412,0.95
1,2020031413,0.95
1,2020031414,0.95
1,2020031415,0.95
1,2020031416,0.95
1,2020031417,0.95
1,2020031418,0.95
1,2020031419,0.95
1,2020031420,0.95
1,2020031421,0.95
1,2020031422,0.95
1,2020031423,0.95
1,2020031424,0.95
1,2020031501,1
1,2020031502,1
1,2020031503,1
1,2020031504,1
1,2020031505,1
1,2020031506,1
1,2020031507,1
1,2020031508,1
1,2020031509,1
1,2020031510,1
1,2020031511,1
1,2020031512,1
1,2020031513,1
1,2020031514,1
1,2020031515,1
1,2020031516,1
1,2020031517,1
1,2020031518,1
1,2020031519,1
1,2020031520,1
1,2020031521,1
1,2020031522,1
1,2020031523,1
1,2020031524,1
1,2020031601,0.95
1,2020031602,0.95
1,2020031603,0.95
1,2020031604,0.95
1,2020031605,0.95
1,2020031606,0.95
1,2020031607,0.95
1,2020031608,0.95
1,2020031609,0.95
1,2020031610,0.95
1,2020031611,0.95
1,2020031612,0.95
1,2020031613,0.95
1,2020031614,0.95
1,2020031615,0.95
1,2020031616,0.95
1,2020031617,0.95
1,2020031618,0.95
1,2020031619,0.95
1,2020031620,0.95
1,2020031621,0.95
1,2020031622,0.95
1,2020031623,0.95
1,2020031624,0.95
1,2020031701,1
1,2020031702,1
1,2020031703,1
1,2020031704,1
1,2020031705,1
1,2020031706,1
1,2020031707,1
1,2020031708,1
1,2020031709,1
1,2020031710,1
1,2020031711,1
1,2020031712,1
1,2020031713,1
1,2020031714,1
1,2020031715,1
1,2020031716,1
1,2020031717,1
1,2020031718,1
1,2020031719,1
1,2020031720,1
1,2020031721,1
1,2020031722,1
1,2020031723,1
1,2020031724,1
1,2020031801,0.95
1,2020031802,0.95
1,2020031803,0.95
1,2020031804,0.95
1,2020031805,0.95
1,2020031806,0.95
1,2020031807,0.95
1,2020031808,0.95
1,2020031809,0.95
1,2020031810,0.95
1,2020031811,0.95
1,2020031812,0.95
1,2020031813,0.95
1,2020031814,0.95
1,2020031815,0.95
1,2020031816,0.95
1,2020031817,0.95
1,2020031818,0.95
1,2020031819,0.95
1,2020031820,0.95
1,2020031821,0.95
1,2020031822,0.95
1,2020031823,0.95
1,2020031824,0.95
1,2020031901,1
1,2020031902,1
1,2020031903,1
1,2020031904,1
1,2020031905,1
1,2020031906,1
1,2020031907,1
1,2020031908,1
1,2020031909,1
1,2020031910,1
1,2020031911,1
1,2020031912,1
1,2020031913,1
1,2020031914,1
1,2020031915,1
1,2020031916,1
1,2020031917,1
1,2020031918,1
1,2020031919,1
1,2020031920,1
1,2020031921,1
1,2020031922,1
1,2020031923,1
1,2020031924,1
1,2020032001,0.95
1,2020032002,0.95
1,2020032003,0.95
1,2020032004,0.95
1,2020032005,0.95
1,2020032006,0.95
1,2020032007,0.95
1,2020032008,0.95
1,2020032009,0.95
1,2020032010,0.95
1,2020032011,0.95
1,2020032012,0.95
1,2020032013,0.95
1,2020032014,0.95
1,2020032015,0.95
1,2020032016,0.95
1,2020032017,0.95
1,2020032018,0.95
1,2020032019,0.95
1,2020032020,0.95
1,2020032021,0.95
1,2020032022,0.95
1,2020032023,0.95
1,2020032024,0.95
1,2020032101,1
1,2020032102,1
1,2020032103,1
1,2020032104,1
1,2020032105,1
1,2020032106,1
1,2020032107,1
1,2020032108,1
1,2020032109,1
1,2020032110,1
1,2020032111,1
1,2020032112,1
1,2020032113,1
1,2020032114,1
1,2020032115,1
1,2020032116,1
1,2020032117,1
1,2020032118,1
1,2020032119,1
1,2020032120,1
1,2020032121,1
1,2020032122,1
1,2020032123,1
1,2020032124,1
1,2020032201,0.95
1,2020032202,0.95
1,2020032203,0.95
1,2020032204,0.95
1,2020032205,0.95
1,2020032206,0.95
1,2020032207,0.95
1,2020032208,0.95
1,2020032209,0.95
1,2020032210,0.95
1,2020032211,0.95
1,2020032212,0.95
1,2020032213,0.95
1,2020032214,0.95
1,2020032215,0.95
1,2020032216,0.95
1,2020032217,0.95
1,2020032218,0.95
1,2020032219,0.95
1,2020032220,0.95
1,2020032221,0.95
1,2020032222,0.95
1,2020032223,0.95
1,2020032224,0.95
1,2020032301,1
1,2020032302,1
1,2020032303,1
1,2020032304,1
1,2020032305,1
1,2020032306,1
1,2020032307,1
1,2020032308,1
1,2020032309,1
1,2020032310,1
1,2020032311,1
1,2020032312,1
1,2020032313,1
1,2020032314,1
1,2020032315,1
1,2020032316,1
1,2020032317,1
1,2020032318,1
1,2020032319,1
1,2020032320,1
1,2020032321,1
1,2020032322,1
1,2020032323,1
1,2020032324,1
1,2020032401,0.95
1,2020032402,0.95
1,2020032403,0.95
1,2020032404,0.95
1,2020032405,0.95
1,2020032406,0.95
1,2020032407,0.95
1,2020032408,0.95
1,2020032409,0.95
1,2020032410,0.95
1,2020032411,0.95
1,2020032412,0.95
1,2020032413,0.95
1,2020032414,0.95
1,2020032415,0.95
1,2020032416,0.95
1,2020032417,0.95
1,2020032418,0.95
1,2020032419,0.95
1,2020032420,0.95
1,2020032421,0.95
1,2020032422,0.95
1,2020032423,0.95
1,2020032424,0.95
1,2020032501,1
1,2020032502,1
1,2020032503,1
1,2020032504,1
1,2020032505,1
1,2020032506,1
1,2020032507,1
1,2020032508,1
1,2020032509,1
1,2020032510,1
1,2020032511,1
1,2020032512,1
1,2020032513,1
1,2020032514,1
1,2020032515,1
1,2020032516,1
1,2020032517,1
1,2020032518,1
1,2020032519,1
1,2020032520,1
1,2020032521,1
1,2020032522,1
1,2020032523,1
1,2020032524,1
1,2020032601,0.95
1,2020032602,0.95
1,2020032603,0.95
1,2020032604,0.95
1,2020032605,0.95
1,2020032606,0.95
1,2020032607,0.95
1,2020032608,0.95
1,2020032609,0.95
1,2020032610,0.95
1,2020032611,0.95
1,2020032612,0.95
1,2020032613,0.95
1,2020032614,0.95
1,2020032615,0.95
1,2020032616,0.95
1,2020032617,0.95
1,2020032618,0.95
1,2020032619,0.95
1,2020032620,0.95
1,2020032621,0.95
1,2020032622,0.95
1,2020032623,0.95
1,2020032624,0.95
1,2020032701,1
1,2020032702,1
1,2020032703,1
1,2020032704,1
1,2020032705,1
1,2020032706,1
1,2020032707,1
1,2020032708,1
1,2020032709,1
1,2020032710,1
1,2020032711,1
1,2020032712,1
1,2020032713,1
1,2020032714,1
1,2020032715,1
1,2020032716,1
1,2020032717,1
1,2020032718,1
1,2020032719,1
1,2020032720,1
1,2020032721,1
1,2020032722,1
1,2020032723,1
1,2020032724,1
1,2020032801,0.95
1,2020032802,0.95
1,2020032803,0.95
1,2020032804,0.95
1,2020032805,0.95
1,2020032806,0.95
1,2020032807,0.95
1,2020032808,0.95
1,2020032809,0.95
1,2020032810,0.95
1,2020032811,0.95
1,2020032812,0.95
1,2020032813,0.95
1,2020032814,0.95
1,2020032815,0.95
1,2020032816,0.95
1,2020032817,0.95
1,2020032818,0.95
1,2020032819,0.95
1,2020032820,0.95
1,2020032821,0.95
1,2020032822,0.95
1,2020032823,0.95
1,2020032824,0.95
1,2020032901,1
1,2020032902,1
1,2020032903,1
1,2020032904,1
1,2020032905,1
1,2020032906,1
1,2020032907,1
1,2020032908,1
1,2020032909,1
1,2020032910,1
1,2020032911,1
1,2020032912,1
1,2020032913,1
1,2020032914,1
1,2020032915,1
1,2020032916,1
1,2020032917,1
1,2020032918,1
1,2020032919,1
1,2020032920,1
1,2020032921,1
1,2020032922,1
1,2020032923,1
1,2020032924,1
1,2020033001,0.95
1,2020033002,0.95
1,2020033003,0.95
1,2020033004,0.95
1,2020033005,0.95
1,2020033006,0.95
1,2020033007,0.95
1,2020033008,0.95
1,2020033009,0.95
1,2020033010,0.95
1,2020033011,0.95
1,2020033012,0.95
1,2020033013,0.95
1,2020033014,0.95
1,2020033015,0.95
1,2020033016,0.95
1,2020033017,0.95
1,2020033018,0.95
1,2020033019,0.95
1,2020033020,0.95
1,2020033021,0.95
1,2020033022,0.95
1,2020033023,0.95
1,2020033024,0.95
1,2020033101,1
1,2020033102,1
1,2020033103,1
1,2020033104,1
1,2020033105,1
1,2020033106,1
1,2020033107,1
1,2020033108,1
1,2020033109,1
1,2020033110,1
1,2020033111,1
1,2020033112,1
1,2020033113,1
1,2020033114,1
1,2020033115,1
1,2020033116,1
1,2020033117,1
1,2020033118,1
1,2020033119,1
1,2020033120,1
1,2020033121,1
1,2020033122,1
1,2020033123,1
1,2020033124,1
1,2020040101,0.95
1,2020040102,0.95
1,2020040103,0.95
1,2020040104,0.95
1,2020040105,0.95
1,2020040106,0.95
1,2020040107,0.95
1,2020040108,0.95
1,2020040109,0.95
1,2020040110,0.95
1,2020040111,0.95
1,2020040112,0.95
1,2020040113,0.95
1,2020040114,0.95
1,2020040115,0.95
1,2020040116,0.95
1,2020040117,0.95
1,2020040118,0.95
1,2020040119,0.95
1,2020040120,0.95
1,2020040121,0.95
1,2020040122,0.95
1,2020040123,0.95
1,2020040124,0.95
1,2020040201,1
1,2020040202,1
1,2020040203,1
1,2020040204,1
1,2020040205,1
1,2020040206,1
1,2020040207,1
1,2020040208,1
1,2020040209,1
1,2020040210,1
1,2020040211,1
1,2020040212,1
1,2020040213,1
1,2020040214,1
1,2020040215,1
1,2020040216,1
1,2020040217,1
1,2020040218,1
1,2020040219,1
1,2020040220,1
1,2020040221,1
1,2020040222,1
1,2020040223,1
1,2020040224,1
1,2020040301,0.95
1,2020040302,0.95
1,2020040303,0.95
1,2020040304,0.95
1,2020040305,0.95
1,2020040306,0.95
1,2020040307,0.95
1,2020040308,0.95
1,2020040309,0.95
1,2020040310,0.95
1,2020040311,0.95
1,2020040312,0.95
1,2020040313,0.95
1,2020040314,0.95
1,2020040315,0.95
1,2020040316,0.95
1,2020040317,0.95
1,2020040318,0.95
1,2020040319,0.95
1,2020040320,0.95
1,2020040321,0.95
1,2020040322,0.95
1,2020040323,0.95
1,2020040324,0.95
1,2020040401,1
1,2020040402,1
1,2020040403,1
1,2020040404,1
1,2020040405,1
1,2020040406,1
1,2020040407,1
1,2020040408,1
1,2020040409,1
1,2020040410,1
1,2020040411,1
1,2020040412,1
1,2020040413,1
1,2020040414,1
1,2020040415,1
1,2020040416,1
1,2020040417,1
1,2020040418,1
1,2020040419,1
1,2020040420,1
1,2020040421,1
1,2020040422,1
1,2020040423,1
1,2020040424,1
1,2020040501,0.95
1,2020040502,0.95
1,2020040503,0.95
1,2020040504,0.95
1,2020040505,0.95
1,2020040506,0.95
1,2020040507,0.95
1,2020040508,0.95
1,2020040509,0.95
1,2020040510,0.95
1,2020040511,0.95
1,2020040512,0.95
1,2020040513,0.95
1,2020040514,0.95
1,2020040515,0.95
1,2020040516,0.95
1,2020040517,0.95
1,2020040518,0.95
1,2020040519,0.95
1,2020040520,0.95
1,2020040521,0.95
1,2020040522,0.95
1,2020040523,0.95
1,2020040524,0.95
1,2020040601,1
1,2020040602,1
1,2020040603,1
1,2020040604,1
1,2020040605,1
1,2020040606,1
1,2020040607,1
1,2020040608,1
1,2020040609,1
1,2020040610,1
1,2020040611,1
1,2020040612,1
1,2020040613,1
1,2020040614,1
1,2020040615,1
1,2020040616,1
1,2020040617,1
1,2020040618,1
1,2020040619,1
1,2020040620,1
1,2020040621,1
1,2020040622,1
1,2020040623,1
1,2020040624,1
1,2020040701,0.95
1,2020040702,0.95
1,2020040703,0.95
1,2020040704,0.95
1,2020040705,0.95
1,2020040706,0.95
1,2020040707,0.95
1,2020040708,0.95
1,2020040709,0.95
1,2020040710,0.95
1,2020040711,0.95
1,2020040712,0.95
1,2020040713,0.95
1,2020040714,0.95
1,2020040715,0.95
1,2020040716,0.95
1,2020040717,0.95
1,2020040718,0.95
1,2020040719,0.95
1,2020040720,0.95
1,2020040721,0.95
1,2020040722,0.95
1,2020040723,0.95
1,2020040724,0.95
1,2020040801,1
1,2020040802,1
1,2020040803,1
1,2020040804,1
1,2020040805,1
1,2020040806,1
1,2020040807,1
1,2020040808,1
1,2020040809,1
1,2020040810,1
1,2020040811,1
1,2020040812,1
1,2020040813,1
1,2020040814,1
1,2020040815,1
1,2020040816,1
1,2020040817,1
1,2020040818,1
1,2020040819,1
1,2020040820,1
1,2020040821,1
1,2020040822,1
1,2020040823,1
1,2020040824,1
1,2020040901,0.95
1,2020040902,0.95
1,2020040903,0.95
1,2020040904,0.95
1,2020040905,0.95
1,2020040906,0.95
1,2020040907,0.95
1,2020040908,0.95
1,2020040909,0.95
1,2020040910,0.95
1,2020040911,0.95
1,2020040912,0.95
1,2020040913,0.95
1,2020040914,0.95
1,2020040915,0.95
1,2020040916,0.95
1,2020040917,0.95
1,2020040918,0.95
1,2020040919,0.95
1,2020040920,0.95
1,2020040921,0.95
1,2020040922,0.95
1,2020040923,0.95
1,2020040924,0.95
1,2020041001,1
1,2020041002,1
1,2020041003,1
1,2020041004,1
1,2020041005,1
1,2020041006,1
1,2020041007,1
1,2020041008,1
1,2020041009,1
1,2020041010,1
1,2020041011,1
1,2020041012,1
1,2020041013,1
1,2020041014,1
1,2020041015,1
1,2020041016,1
1,2020041017,1
1,2020041018,1
1,2020041019,1
1,2020041020,1
1,2020041021,1
1,2020041022,1
1,2020041023,1
1,2020041024,1
1,2020041101,0.95
1,2020041102,0.95
1,2020041103,0.95
1,2020041104,0.95
1,2020041105,0.95
1,2020041106,0.95
1,2020041107,0.95
1,2020041108,0.95
1,2020041109,0.95
1,2020041110,0.95
1,2020041111,0.95
1,2020041112,0.95
1,2020041113,0.95
1,2020041114,0.95
1,2020041115,0.95
1,2020041116,0.95
1,2020041117,0.95
1,2020041118,0.95
1,2020041119,0.95
1,2020041120,0.95
1,2020041121,0.95
1,2020041122,0.95
1,2020041123,0.95
1,2020041124,0.95
1,2020041201,1
1,2020041202,1
1,2020041203,1
1,2020041204,1
1,2020041205,1
1,2020041206,1
1,2020041207,1
1,2020041208,1
1,2020041209,1
1,2020041210,1
1,2020041211,1
1,2020041212,1
1,2020041213,1
1,2020041214,1
1,2020041215,1
1,2020041216,1
1,2020041217,1
1,2020041218,1
1,2020041219,1
1,2020041220,1
1,2020041221,1
1,2020041222,1
1,2020041223,1
1,2020041224,1
1,2020041301,0.95
1,2020041302,0.95
1,2020041303,0.95
1,2020041304,0.95
1,2020041305,0.95
1,2020041306,0.95
1,2020041307,0.95
1,2020041308,0.95
1,2020041309,0.95
1,2020041310,0.95
1,2020041311,0.95
1,2020041312,0.95
1,2020041313,0.95
1,2020041314,0.95
1,2020041315,0.95
1,2020041316,0.95
1,2020041317,0.95
1,2020041318,0.95
1,2020041319,0.95
1,2020041320,0.95
1,2020041321,0.95
1,2020041322,0.95
1,2020041323,0.95
1,2020041324,0.95
1,2020041401,1
1,2020041402,1
1,2020041403,1
1,2020041404,1
1,2020041405,1
1,2020041406,1
1,2020041407,1
1,2020041408,1
1,2020041409,1
1,2020041410,1
1,2020041411,1
1,2020041412,1
1,2020041413,1
1,2020041414,1
1,2020041415,1
1,2020041416,1
1,2020041417,1
1,2020041418,1
1,2020041419,1
1,2020041420,1
1,2020041421,1
1,2020041422,1
1,2020041423,1
1,2020041424,1
1,2020041501,0.95
1,2020041502,0.95
1,2020041503,0.95
1,2020041504,0.95
1,2020041505,0.95
1,2020041506,0.95
1,2020041507,0.95
1,2020041508,0.95
1,2020041509,0.95
1,2020041510,0.95
1,2020041511,0.95
1,2020041512,0.95
1,2020041513,0.95
1,2020041514,0.95
1,2020041515,0.95
1,2020041516,0.95
1,2020041517,0.95
1,2020041518,0.95
1,2020041519,0.95
1,2020041520,0.95
1,2020041521,0.95
1,2020041522,0.95
1,2020041523,0.95
1,2020041524,0.95
1,2020041601,1
1,2020041602,1
1,2020041603,1
1,2020041604,1
1,2020041605,1
1,2020041606,1
1,2020041607,1
1,2020041608,1
1,2020041609,1
1,2020041610,1
1,2020041611,1
1,2020041612,1
1,2020041613,1
1,2020041614,1
1,2020041615,1
1,2020041616,1
1,2020041617,1
1,2020041618,1
1,2020041619,1
1,2020041620,1
1,2020041621,1
1,2020041622,1
1,2020041623,1
1,2020041624,1
1,2020041701,0.95
1,2020041702,0.95
1,2020041703,0.95
1,2020041704,0.95
1,2020041705,0.95
1,2020041706,0.95
1,2020041707,0.95
1,2020041708,0.95
1,2020041709,0.95
1,2020041710,0.95
1,2020041711,0.95
1,2020041712,0.95
1,2020041713,0.95
1,2020041714,0.95
1,2020041715,0.95
1,2020041716,0.95
1,2020041717,0.95
1,2020041718,0.95
1,2020041719,0.95
1,2020041720,0.95
1,2020041721,0.95
1,2020041722,0.95
1,2020041723,0.95
1,2020041724,0.95
1,2020041801,1
1,2020041802,1
1,2020041803,1
1,2020041804,1
1,2020041805,1
1,2020041806,1
1,2020041807,1
1,2020041808,1
1,2020041809,1
1,2020041810,1
1,2020041811,1
1,2020041812,1
1,2020041813,1
1,2020041814,1
1,2020041815,1
1,2020041816,1
1,2020041817,1
1,2020041818,1
1,2020041819,1
1,2020041820,1
1,2020041821,1
1,2020041822,1
1,2020041823,1
1,2020041824,1
1,2020041901,0.95
1,2020041902,0.95
1,2020041903,0.95
1,2020041904,0.95
1,2020041905,0.95
1,2020041906,0.95
1,2020041907,0.95
1,2020041908,0.95
1,2020041909,0.95
1,2020041910,0.95
1,2020041911,0.95
1,2020041912,0.95
1,2020041913,0.95
1,2020041914,0.95
1,2020041915,0.95
1,2020041916,0.95
1,2020041917,0.95
1,2020041918,0.95
1,2020041919,0.95
1,2020041920,0.95
1,2020041921,0.95
1,2020041922,0.95
1,2020041923,0.95
1,2020041924,0.95
1,2020042001,1
1,2020042002,1
1,2020042003,1
1,2020042004,1
1,2020042005,1
1,2020042006,1
1,2020042007,1
1,2020042008,1
1,2020042009,1
1,2020042010,1
1,2020042011,1
1,2020042012,1
1,2020042013,1
1,2020042014,1
1,2020042015,1
1,2020042016,1
1,2020042017,1
1,2020042018,1
1,2020042019,1
1,2020042020,1
1,2020042021,1
1,2020042022,1
1,2020042023,1
1,2020042024,1
1,2020042101,0.95
1,2020042102,0.95
1,2020042103,0.95
1,2020042104,0.95
1,2020042105,0.95
1,2020042106,0.95
1,2020042107,0.95
1,2020042108,0.95
1,2020042109,0.95
1,2020042110,0.95
1,2020042111,0.95
1,2020042112,0.95
1,2020042113,0.95
1,2020042114,0.95
1,2020042115,0.95
1,2020042116,0.95
1,2020042117,0.95
1,2020042118,0.95
1,2020042119,0.95
1,2020042120,0.95
1,2020042121,0.95
1,2020042122,0.95
1,2020042123,0.95
1,2020042124,0.95
1,2020042201,1
1,2020042202,1
1,2020042203,1
1,2020042204,1
1,2020042205,1
1,2020042206,1
1,2020042207,1
1,2020042208,1
1,2020042209,1
1,2020042210,1
1,2020042211,1
1,2020042212,1
1,2020042213,1
1,2020042214,1
1,2020042215,1
1,2020042216,1
1,2020042217,1
1,2020042218,1
1,2020042219,1
1,2020042220,1
1,2020042221,1
1,2020042222,1
1,2020042223,1
1,2020042224,1
1,2020042301,0.95
1,2020042302,0.95
1,2020042303,0.95
1,2020042304,0.95
1,2020042305,0.95
1,2020042306,0.95
1,2020042307,0.95
1,2020042308,0.95
1,2020042309,0.95
1,2020042310,0.95
1,2020042311,0.95
1,2020042312,0.95
1,2020042313,0.95
1,2020042314,0.95
1,2020042315,0.95
1,2020042316,0.95
1,2020042317,0.95
1,2020042318,0.95
1,2020042319,0.95
1,2020042320,0.95
1,2020042321,0.95
1,2020042322,0.95
1,2020042323,0.95
1,2020042324,0.95
1,2020042401,1
1,2020042402,1
1,2020042403,1
1,2020042404,1
1,2020042405,1
1,2020042406,1
1,2020042407,1
1,2020042408,1
1,2020042409,1
1,2020042410,1
1,2020042411,1
1,2020042412,1
1,2020042413,1
1,2020042414,1
1,2020042415,1
1,2020042416,1
1,2020042417,1
1,2020042418,1
1,2020042419,1
1,2020042420,1
1,2020042421,1
1,2020042422,1
1,2020042423,1
1,2020042424,1
1,2020042501,0.95
1,2020042502,0.95
1,2020042503,0.95
1,2020042504,0.95
1,2020042505,0.95
1,2020042506,0.95
1,2020042507,0.95
1,2020042508,0.95
1,2020042509,0.95
1,2020042510,0.95
1,2020042511,0.95
1,2020042512,0.95
1,2020042513,0.95
1,2020042514,0.95
1,2020042515,0.95
1,2020042516,0.95
1,2020042517,0.95
1,2020042518,0.95
1,2020042519,0.95
1,2020042520,0.95
1,2020042521,0.95
1,2020042522,0.95
1,2020042523,0.95
1,2020042524,0.95
1,2020042601,1
1,2020042602,1
1,2020042603,1
1,2020042604,1
1,2020042605,1
1,2020042606,1
1,2020042607,1
1,2020042608,1
1,2020042609,1
1,2020042610,1
1,2020042611,1
1,2020042612,1
