stage_id,timepoint,cap_factor
1,2020040124,0.517
1,2020040201,0.6086
1,2020040202,0.517
1,2020040203,0.517
1,2020040204,0.517
1,2020040205,0.517
1,2020040206,0.6086
1,2020040207,0.6086
1,2020040208,0.6086
1,2020040209,0.6086
1,2020040210,0.4263
1,2020040211,0.2724
1,2020040212,0.3445
1,2020040213,0.517
1,2020040214,0.4263
1,2020040215,0.3445
1,2020040216,0.4263
1,2020040217,0.517
1,2020040218,0.517
1,2020040219,0.517
1,2020040220,0.7002
1,2020040221,0.7801
1,2020040222,0.7801
1,2020040223,0.7801
1,2020040224,0.7002
1,2020040301,0.7002
1,2020040302,0.6086
1,2020040303,0.517
1,2020040304,0.517
1,2020040305,0.517
1,2020040306,0.4263
1,2020040307,0.4263
1,2020040308,0.4263
1,2020040309,0.4263
1,2020040310,0.2724
1,2020040311,0.1543
1,2020040312,0.1543
1,2020040313,0.1073
1,2020040314,0.0686
1,2020040315,0.0382
1,2020040316,0.0162
1,2020040317,0.0382
1,2020040318,0.0686
1,2020040319,0.1543
1,2020040320,0.2724
1,2020040321,0.4263
1,2020040322,0.517
1,2020040323,0.517
1,2020040324,0.517
1,2020040401,0.6086
1,2020040402,0.517
1,2020040403,0.517
1,2020040404,0.517
1,2020040405,0.517
1,2020040406,0.6086
1,2020040407,0.6086
1,2020040408,0.6086
1,2020040409,0.6086
1,2020040410,0.4263
1,2020040411,0.2724
1,2020040412,0.3445
1,2020040413,0.517
1,2020040414,0.4263
1,2020040415,0.3445
1,2020040416,0.4263
1,2020040417,0.517
1,2020040418,0.517
1,2020040419,0.517
1,2020040420,0.7002
1,2020040421,0.7801
1,2020040422,0.7801
1,2020040423,0.7801
1,2020040424,0.7002
1,2020040501,0.7002
1,2020040502,0.6086
1,2020040503,0.517
1,2020040504,0.517
1,2020040505,0.517
1,2020040506,0.4263
1,2020040507,0.4263
1,2020040508,0.4263
1,2020040509,0.4263
1,2020040510,0.2724
1,2020040511,0.1543
1,2020040512,0.1543
1,2020040513,0.1073
1,2020040514,0.0686
1,2020040515,0.0382
1,2020040516,0.0162
1,2020040517,0.0382
1,2020040518,0.0686
1,2020040519,0.1543
1,2020040520,0.2724
1,2020040521,0.4263
1,2020040522,0.517
1,2020040523,0.517
1,2020040524,0.517
1,2020040601,0.6086
1,2020040602,0.517
1,2020040603,0.517
1,2020040604,0.517
1,2020040605,0.517
1,2020040606,0.6086
1,2020040607,0.6086
1,2020040608,0.6086
1,2020040609,0.6086
1,2020040610,0.4263
1,2020040611,0.2724
1,2020040612,0.3445
1,2020040613,0.517
1,2020040614,0.4263
1,2020040615,0.3445
1,2020040616,0.4263
1,2020040617,0.517
1,2020040618,0.517
1,2020040619,0.517
1,2020040620,0.7002
1,2020040621,0.7801
1,2020040622,0.7801
1,2020040623,0.7801
1,2020040624,0.7002
1,2020040701,0.7002
1,2020040702,0.6086
1,2020040703,0.517
1,2020040704,0.517
1,2020040705,0.517
1,2020040706,0.4263
1,2020040707,0.4263
1,2020040708,0.4263
1,2020040709,0.4263
1,2020040710,0.2724
1,2020040711,0.1543
1,2020040712,0.1543
1,2020040713,0.1073
1,2020040714,0.0686
1,2020040715,0.0382
1,2020040716,0.0162
1,2020040717,0.0382
1,2020040718,0.0686
1,2020040719,0.1543
1,2020040720,0.2724
1,2020040721,0.4263
1,2020040722,0.517
1,2020040723,0.517
1,2020040724,0.517
1,2020040801,0.6086
1,2020040802,0.517
1,2020040803,0.517
1,2020040804,0.517
1,2020040805,0.517
1,2020040806,0.6086
1,2020040807,0.6086
1,2020040808,0.6086
1,2020040809,0.6086
1,2020040810,0.4263
1,2020040811,0.2724
1,2020040812,0.3445
1,2020040813,0.517
1,2020040814,0.4263
1,2020040815,0.3445
1,2020040816,0.4263
1,2020040817,0.517
1,2020040818,0.517
1,2020040819,0.517
1,2020040820,0.7002
1,2020040821,0.7801
1,2020040822,0.7801
1,2020040823,0.7801
1,2020040824,0.7002
1,2020040901,0.7002
1,2020040902,0.6086
1,2020040903,0.517
1,2020040904,0.517
1,2020040905,0.517
1,2020040906,0.4263
1,2020040907,0.4263
1,2020040908,0.4263
1,2020040909,0.4263
1,2020040910,0.2724
1,2020040911,0.1543
1,2020040912,0.1543
1,2020040913,0.1073
1,2020040914,0.0686
1,2020040915,0.0382
1,2020040916,0.0162
1,2020040917,0.0382
1,2020040918,0.0686
1,2020040919,0.1543
1,2020040920,0.2724
1,2020040921,0.4263
1,2020040922,0.517
1,2020040923,0.517
1,2020040924,0.517
1,2020041001,0.6086
1,2020041002,0.517
1,2020041003,0.517
1,2020041004,0.517
1,2020041005,0.517
1,2020041006,0.6086
1,2020041007,0.6086
1,2020041008,0.6086
1,2020041009,0.6086
1,2020041010,0.4263
1,2020041011,0.2724
1,2020041012,0.3445
1,2020041013,0.517
1,2020041014,0.4263
1,2020041015,0.3445
1,2020041016,0.4263
1,2020041017,0.517
1,2020041018,0.517
1,2020041019,0.517
1,2020041020,0.7002
1,2020041021,0.7801
1,2020041022,0.7801
1,2020041023,0.7801
1,2020041024,0.7002
1,2020041101,0.7002
1,2020041102,0.6086
1,2020041103,0.517
1,2020041104,0.517
1,2020041105,0.517
1,2020041106,0.4263
1,2020041107,0.4263
1,2020041108,0.4263
1,2020041109,0.4263
1,2020041110,0.2724
1,2020041111,0.1543
1,2020041112,0.1543
1,2020041113,0.1073
1,2020041114,0.0686
1,2020041115,0.0382
1,2020041116,0.0162
1,2020041117,0.0382
1,2020041118,0.0686
1,2020041119,0.1543
1,2020041120,0.2724
1,2020041121,0.4263
1,2020041122,0.517
1,2020041123,0.517
1,2020041124,0.517
1,2020041201,0.6086
1,2020041202,0.517
1,2020041203,0.517
1,2020041204,0.517
1,2020041205,0.517
1,2020041206,0.6086
1,2020041207,0.6086
1,2020041208,0.6086
1,2020041209,0.6086
1,2020041210,0.4263
1,2020041211,0.2724
1,2020041212,0.3445
1,2020041213,0.517
1,2020041214,0.4263
1,2020041215,0.3445
1,2020041216,0.4263
1,2020041217,0.517
1,2020041218,0.517
1,2020041219,0.517
1,2020041220,0.7002
1,2020041221,0.7801
1,2020041222,0.7801
1,2020041223,0.7801
1,2020041224,0.7002
1,2020041301,0.7002
1,2020041302,0.6086
1,2020041303,0.517
1,2020041304,0.517
1,2020041305,0.517
1,2020041306,0.4263
1,2020041307,0.4263
1,2020041308,0.4263
1,2020041309,0.4263
1,2020041310,0.2724
1,2020041311,0.1543
1,2020041312,0.1543
1,2020041313,0.1073
1,2020041314,0.0686
1,2020041315,0.0382
1,2020041316,0.0162
1,2020041317,0.0382
1,2020041318,0.0686
1,2020041319,0.1543
1,2020041320,0.2724
1,2020041321,0.4263
1,2020041322,0.517
1,2020041323,0.517
1,2020041324,0.517
1,2020041401,0.6086
1,2020041402,0.517
1,2020041403,0.517
1,2020041404,0.517
1,2020041405,0.517
1,2020041406,0.6086
1,2020041407,0.6086
1,2020041408,0.6086
1,2020041409,0.6086
1,2020041410,0.4263
1,2020041411,0.2724
1,2020041412,0.3445
1,2020041413,0.517
1,2020041414,0.4263
1,2020041415,0.3445
1,2020041416,0.4263
1,2020041417,0.517
1,2020041418,0.517
1,2020041419,0.517
1,2020041420,0.7002
1,2020041421,0.7801
1,2020041422,0.7801
1,2020041423,0.7801
1,2020041424,0.7002
1,2020041501,0.7002
1,2020041502,0.6086
1,2020041503,0.517
1,2020041504,0.517
1,2020041505,0.517
1,2020041506,0.4263
1,2020041507,0.4263
1,2020041508,0.4263
1,2020041509,0.4263
1,2020041510,0.2724
1,2020041511,0.1543
1,2020041512,0.1543
1,2020041513,0.1073
1,2020041514,0.0686
1,2020041515,0.0382
1,2020041516,0.0162
1,2020041517,0.0382
1,2020041518,0.0686
1,2020041519,0.1543
1,2020041520,0.2724
1,2020041521,0.4263
1,2020041522,0.517
1,2020041523,0.517
1,2020041524,0.517
1,2020041601,0.6086
1,2020041602,0.517
1,2020041603,0.517
1,2020041604,0.517
1,2020041605,0.517
1,2020041606,0.6086
1,2020041607,0.6086
1,2020041608,0.6086
1,2020041609,0.6086
1,2020041610,0.4263
1,2020041611,0.2724
1,2020041612,0.3445
1,2020041613,0.517
1,2020041614,0.4263
1,2020041615,0.3445
1,2020041616,0.4263
1,2020041617,0.517
1,2020041618,0.517
1,2020041619,0.517
1,2020041620,0.7002
1,2020041621,0.7801
1,2020041622,0.7801
1,2020041623,0.7801
1,2020041624,0.7002
1,2020041701,0.7002
1,2020041702,0.6086
1,2020041703,0.517
1,2020041704,0.517
1,2020041705,0.517
1,2020041706,0.4263
1,2020041707,0.4263
1,2020041708,0.4263
1,2020041709,0.4263
1,2020041710,0.2724
1,2020041711,0.1543
1,2020041712,0.1543
1,2020041713,0.1073
1,2020041714,0.0686
1,2020041715,0.0382
1,2020041716,0.0162
1,2020041717,0.0382
1,2020041718,0.0686
1,2020041719,0.1543
1,2020041720,0.2724
1,2020041721,0.4263
1,2020041722,0.517
1,2020041723,0.517
1,2020041724,0.517
1,2020041801,0.6086
1,2020041802,0.517
1,2020041803,0.517
1,2020041804,0.517
1,2020041805,0.517
1,2020041806,0.6086
1,2020041807,0.6086
1,2020041808,0.6086
1,2020041809,0.6086
1,2020041810,0.4263
1,2020041811,0.2724
1,2020041812,0.3445
1,2020041813,0.517
1,2020041814,0.4263
1,2020041815,0.3445
1,2020041816,0.4263
1,2020041817,0.517
1,2020041818,0.517
1,2020041819,0.517
1,2020041820,0.7002
1,2020041821,0.7801
1,2020041822,0.7801
1,2020041823,0.7801
1,2020041824,0.7002
1,2020041901,0.7002
1,2020041902,0.6086
1,2020041903,0.517
1,2020041904,0.517
1,2020041905,0.517
1,2020041906,0.4263
1,2020041907,0.4263
1,2020041908,0.4263
1,2020041909,0.4263
1,2020041910,0.2724
1,2020041911,0.1543
1,2020041912,0.1543
1,2020041913,0.1073
1,2020041914,0.0686
1,2020041915,0.0382
1,2020041916,0.0162
1,2020041917,0.0382
1,2020041918,0.0686
1,2020041919,0.1543
1,2020041920,0.2724
1,2020041921,0.4263
1,2020041922,0.517
1,2020041923,0.517
1,2020041924,0.517
1,2020042001,0.6086
1,2020042002,0.517
1,2020042003,0.517
1,2020042004,0.517
1,2020042005,0.517
1,2020042006,0.6086
1,2020042007,0.6086
1,2020042008,0.6086
1,2020042009,0.6086
1,2020042010,0.4263
1,2020042011,0.2724
1,2020042012,0.3445
1,2020042013,0.517
1,2020042014,0.4263
1,2020042015,0.3445
1,2020042016,0.4263
1,2020042017,0.517
1,2020042018,0.517
1,2020042019,0.517
1,2020042020,0.7002
1,2020042021,0.7801
1,2020042022,0.7801
1,2020042023,0.7801
1,2020042024,0.7002
1,2020042101,0.7002
1,2020042102,0.6086
1,2020042103,0.517
1,2020042104,0.517
1,2020042105,0.517
1,2020042106,0.4263
1,2020042107,0.4263
1,2020042108,0.4263
1,2020042109,0.4263
1,2020042110,0.2724
1,2020042111,0.1543
1,2020042112,0.1543
1,2020042113,0.1073
1,2020042114,0.0686
1,2020042115,0.0382
1,2020042116,0.0162
1,2020042117,0.0382
1,2020042118,0.0686
1,2020042119,0.1543
1,2020042120,0.2724
1,2020042121,0.4263
1,2020042122,0.517
1,2020042123,0.517
1,2020042124,0.517
1,2020042201,0.6086
1,2020042202,0.517
1,2020042203,0.517
1,2020042204,0.517
1,2020042205,0.517
1,2020042206,0.6086
1,2020042207,0.6086
1,2020042208,0.6086
1,2020042209,0.6086
1,2020042210,0.4263
1,2020042211,0.2724
1,2020042212,0.3445
1,2020042213,0.517
1,2020042214,0.4263
1,2020042215,0.3445
1,2020042216,0.4263
1,2020042217,0.517
1,2020042218,0.517
1,2020042219,0.517
1,2020042220,0.7002
1,2020042221,0.7801
1,2020042222,0.7801
1,2020042223,0.7801
1,2020042224,0.7002
1,2020042301,0.7002
1,2020042302,0.6086
1,2020042303,0.517
1,2020042304,0.517
1,2020042305,0.517
1,2020042306,0.4263
1,2020042307,0.4263
1,2020042308,0.4263
1,2020042309,0.4263
1,2020042310,0.2724
1,2020042311,0.1543
1,2020042312,0.1543
1,2020042313,0.1073
1,2020042314,0.0686
1,2020042315,0.0382
1,2020042316,0.0162
1,2020042317,0.0382
1,2020042318,0.0686
1,2020042319,0.1543
1,2020042320,0.2724
1,2020042321,0.4263
1,2020042322,0.517
1,2020042323,0.517
1,2020042324,0.517
1,2020042401,0.6086
1,2020042402,0.517
1,2020042403,0.517
1,2020042404,0.517
1,2020042405,0.517
1,2020042406,0.6086
1,2020042407,0.6086
1,2020042408,0.6086
1,2020042409,0.6086
1,2020042410,0.4263
1,2020042411,0.2724
1,2020042412,0.3445
1,2020042413,0.517
1,2020042414,0.4263
1,2020042415,0.3445
1,2020042416,0.4263
1,2020042417,0.517
1,2020042418,0.517
1,2020042419,0.517
1,2020042420,0.7002
1,2020042421,0.7801
1,2020042422,0.7801
1,2020042423,0.7801
1,2020042424,0.7002
1,2020042501,0.7002
1,2020042502,0.6086
1,2020042503,0.517
1,2020042504,0.517
1,2020042505,0.517
1,2020042506,0.4263
1,2020042507,0.4263
1,2020042508,0.4263
1,2020042509,0.4263
1,2020042510,0.2724
1,2020042511,0.1543
1,2020042512,0.1543
1,2020042513,0.1073
1,2020042514,0.0686
1,2020042515,0.0382
1,2020042516,0.0162
1,2020042517,0.0382
1,2020042518,0.0686
1,2020042519,0.1543
1,2020042520,0.2724
1,2020042521,0.4263
1,2020042522,0.517
1,2020042523,0.517
1,2020042524,0.517
1,2020042601,0.6086
1,2020042602,0.517
1,2020042603,0.517
1,2020042604,0.517
1,2020042605,0.517
1,2020042606,0.6086
1,2020042607,0.6086
1,2020042608,0.6086
1,2020042609,0.6086
1,2020042610,0.4263
1,2020042611,0.2724
1,2020042612,0.3445
1,2020042613,0.517
1,2020042614,0.4263
1,2020042615,0.3445
1,2020042616,0.4263
1,2020042617,0.517
1,2020042618,0.517
1,2020042619,0.517
1,2020042620,0.7002
1,2020042621,0.7801
1,2020042622,0.7801
1,2020042623,0.7801
1,2020042624,0.7002
1,2020042701,0.7002
1,2020042702,0.6086
1,2020042703,0.517
1,2020042704,0.517
1,2020042705,0.517
1,2020042706,0.4263
1,2020042707,0.4263
1,2020042708,0.4263
1,2020042709,0.4263
1,2020042710,0.2724
1,2020042711,0.1543
1,2020042712,0.1543
1,2020042713,0.1073
1,2020042714,0.0686
1,2020042715,0.0382
1,2020042716,0.0162
1,2020042717,0.0382
1,2020042718,0.0686
1,2020042719,0.1543
1,2020042720,0.2724
1,2020042721,0.4263
1,2020042722,0.517
1,2020042723,0.517
1,2020042724,0.517
1,2020042801,0.6086
1,2020042802,0.517
1,2020042803,0.517
1,2020042804,0.517
1,2020042805,0.517
1,2020042806,0.6086
1,2020042807,0.6086
1,2020042808,0.6086
1,2020042809,0.6086
1,2020042810,0.4263
1,2020042811,0.2724
1,2020042812,0.3445
1,2020042813,0.517
1,2020042814,0.4263
1,2020042815,0.3445
1,2020042816,0.4263
1,2020042817,0.517
1,2020042818,0.517
1,2020042819,0.517
1,2020042820,0.7002
1,2020042821,0.7801
1,2020042822,0.7801
1,2020042823,0.7801
1,2020042824,0.7002
1,2020042901,0.7002
1,2020042902,0.6086
1,2020042903,0.517
1,2020042904,0.517
1,2020042905,0.517
1,2020042906,0.4263
1,2020042907,0.4263
1,2020042908,0.4263
1,2020042909,0.4263
1,2020042910,0.2724
1,2020042911,0.1543
1,2020042912,0.1543
1,2020042913,0.1073
1,2020042914,0.0686
1,2020042915,0.0382
1,2020042916,0.0162
1,2020042917,0.0382
1,2020042918,0.0686
1,2020042919,0.1543
1,2020042920,0.2724
1,2020042921,0.4263
1,2020042922,0.517
1,2020042923,0.517
1,2020042924,0.517
1,2020043001,0.6086
1,2020043002,0.517
1,2020043003,0.517
1,2020043004,0.517
1,2020043005,0.517
1,2020043006,0.6086
1,2020043007,0.6086
1,2020043008,0.6086
1,2020043009,0.6086
1,2020043010,0.4263
1,2020043011,0.2724
1,2020043012,0.3445
1,2020043013,0.517
1,2020043014,0.4263
1,2020043015,0.3445
1,2020043016,0.4263
1,2020043017,0.517
1,2020043018,0.517
1,2020043019,0.517
1,2020043020,0.7002
1,2020043021,0.7801
1,2020043022,0.7801
1,2020043023,0.7801
1,2020043024,0.7002
1,2020050101,0.7002
1,2020050102,0.6086
1,2020050103,0.517
1,2020050104,0.517
1,2020050105,0.517
1,2020050106,0.4263
1,2020050107,0.4263
1,2020050108,0.4263
1,2020050109,0.4263
1,2020050110,0.2724
1,2020050111,0.1543
1,2020050112,0.1543
1,2020050113,0.1073
1,2020050114,0.0686
1,2020050115,0.0382
1,2020050116,0.0162
1,2020050117,0.0382
1,2020050118,0.0686
1,2020050119,0.1543
1,2020050120,0.2724
1,2020050121,0.4263
1,2020050122,0.517
1,2020050123,0.517
1,2020050124,0.517
1,2020050201,0.6086
1,2020050202,0.517
1,2020050203,0.517
1,2020050204,0.517
1,2020050205,0.517
1,2020050206,0.6086
1,2020050207,0.6086
1,2020050208,0.6086
1,2020050209,0.6086
1,2020050210,0.4263
1,2020050211,0.2724
1,2020050212,0.3445
1,2020050213,0.517
1,2020050214,0.4263
1,2020050215,0.3445
1,2020050216,0.4263
1,2020050217,0.517
1,2020050218,0.517
1,2020050219,0.517
1,2020050220,0.7002
1,2020050221,0.7801
1,2020050222,0.7801
1,2020050223,0.7801
1,2020050224,0.7002
1,2020050301,0.7002
1,2020050302,0.6086
1,2020050303,0.517
1,2020050304,0.517
1,2020050305,0.517
1,2020050306,0.4263
1,2020050307,0.4263
1,2020050308,0.4263
1,2020050309,0.4263
1,2020050310,0.2724
1,2020050311,0.1543
1,2020050312,0.1543
1,2020050313,0.1073
1,2020050314,0.0686
1,2020050315,0.0382
1,2020050316,0.0162
1,2020050317,0.0382
1,2020050318,0.0686
1,2020050319,0.1543
1,2020050320,0.2724
1,2020050321,0.4263
1,2020050322,0.517
1,2020050323,0.517
1,2020050324,0.517
1,2020050401,0.6086
1,2020050402,0.517
1,2020050403,0.517
1,2020050404,0.517
1,2020050405,0.517
1,2020050406,0.6086
1,2020050407,0.6086
1,2020050408,0.6086
1,2020050409,0.6086
1,2020050410,0.4263
1,2020050411,0.2724
1,2020050412,0.3445
1,2020050413,0.517
1,2020050414,0.4263
1,2020050415,0.3445
1,2020050416,0.4263
1,2020050417,0.517
1,2020050418,0.517
1,2020050419,0.517
1,2020050420,0.7002
1,2020050421,0.7801
1,2020050422,0.7801
1,2020050423,0.7801
1,2020050424,0.7002
1,2020050501,0.7002
1,2020050502,0.6086
1,2020050503,0.517
1,2020050504,0.517
1,2020050505,0.517
1,2020050506,0.4263
1,2020050507,0.4263
1,2020050508,0.4263
1,2020050509,0.4263
1,2020050510,0.2724
1,2020050511,0.1543
1,2020050512,0.1543
1,2020050513,0.1073
1,2020050514,0.0686
1,2020050515,0.0382
1,2020050516,0.0162
1,2020050517,0.0382
1,2020050518,0.0686
1,2020050519,0.1543
1,2020050520,0.2724
1,2020050521,0.4263
1,2020050522,0.517
1,2020050523,0.517
1,2020050524,0.517
1,2020050601,0.6086
1,2020050602,0.517
1,2020050603,0.517
1,2020050604,0.517
1,2020050605,0.517
1,2020050606,0.6086
1,2020050607,0.6086
1,2020050608,0.6086
1,2020050609,0.6086
1,2020050610,0.4263
1,2020050611,0.2724
1,2020050612,0.3445
1,2020050613,0.517
1,2020050614,0.4263
1,2020050615,0.3445
1,2020050616,0.4263
1,2020050617,0.517
1,2020050618,0.517
1,2020050619,0.517
1,2020050620,0.7002
1,2020050621,0.7801
1,2020050622,0.7801
1,2020050623,0.7801
1,2020050624,0.7002
1,2020050701,0.7002
1,2020050702,0.6086
1,2020050703,0.517
1,2020050704,0.517
1,2020050705,0.517
1,2020050706,0.4263
1,2020050707,0.4263
1,2020050708,0.4263
1,2020050709,0.4263
1,2020050710,0.2724
1,2020050711,0.1543
1,2020050712,0.1543
1,2020050713,0.1073
1,2020050714,0.0686
1,2020050715,0.0382
1,2020050716,0.0162
1,2020050717,0.0382
1,2020050718,0.0686
1,2020050719,0.1543
1,2020050720,0.2724
1,2020050721,0.4263
1,2020050722,0.517
1,2020050723,0.517
1,2020050724,0.517
1,2020050801,0.6086
1,2020050802,0.517
1,2020050803,0.517
1,2020050804,0.517
1,2020050805,0.517
1,2020050806,0.6086
1,2020050807,0.6086
1,2020050808,0.6086
1,2020050809,0.6086
1,2020050810,0.4263
1,2020050811,0.2724
1,2020050812,0.3445
1,2020050813,0.517
1,2020050814,0.4263
1,2020050815,0.3445
1,2020050816,0.4263
1,2020050817,0.517
1,2020050818,0.517
1,2020050819,0.517
1,2020050820,0.7002
1,2020050821,0.7801
1,2020050822,0.7801
1,2020050823,0.7801
1,2020050824,0.7002
1,2020050901,0.7002
1,2020050902,0.6086
1,2020050903,0.517
1,2020050904,0.517
1,2020050905,0.517
1,2020050906,0.4263
1,2020050907,0.4263
1,2020050908,0.4263
1,2020050909,0.4263
1,2020050910,0.2724
1,2020050911,0.1543
1,2020050912,0.1543
1,2020050913,0.1073
1,2020050914,0.0686
1,2020050915,0.0382
1,2020050916,0.0162
1,2020050917,0.0382
1,2020050918,0.0686
1,2020050919,0.1543
1,2020050920,0.2724
1,2020050921,0.4263
1,2020050922,0.517
1,2020050923,0.517
1,2020050924,0.517
1,2020051001,0.6086
1,2020051002,0.517
1,2020051003,0.517
1,2020051004,0.517
1,2020051005,0.517
1,2020051006,0.6086
1,2020051007,0.6086
1,2020051008,0.6086
1,2020051009,0.6086
1,2020051010,0.4263
1,2020051011,0.2724
1,2020051012,0.3445
1,2020051013,0.517
1,2020051014,0.4263
1,2020051015,0.3445
1,2020051016,0.4263
1,2020051017,0.517
1,2020051018,0.517
1,2020051019,0.517
1,2020051020,0.7002
1,2020051021,0.7801
1,2020051022,0.7801
1,2020051023,0.7801
1,2020051024,0.7002
1,2020051101,0.7002
1,2020051102,0.6086
1,2020051103,0.517
1,2020051104,0.517
1,2020051105,0.517
1,2020051106,0.4263
1,2020051107,0.4263
1,2020051108,0.4263
1,2020051109,0.4263
1,2020051110,0.2724
1,2020051111,0.1543
1,2020051112,0.1543
1,2020051113,0.1073
1,2020051114,0.0686
1,2020051115,0.0382
1,2020051116,0.0162
1,2020051117,0.0382
1,2020051118,0.0686
1,2020051119,0.1543
1,2020051120,0.2724
1,2020051121,0.4263
1,2020051122,0.517
1,2020051123,0.517
1,2020051124,0.517
1,2020051201,0.6086
1,2020051202,0.517
1,2020051203,0.517
1,2020051204,0.517
1,2020051205,0.517
1,2020051206,0.6086
1,2020051207,0.6086
1,2020051208,0.6086
1,2020051209,0.6086
1,2020051210,0.4263
1,2020051211,0.2724
1,2020051212,0.3445
1,2020051213,0.517
1,2020051214,0.4263
1,2020051215,0.3445
1,2020051216,0.4263
1,2020051217,0.517
1,2020051218,0.517
1,2020051219,0.517
1,2020051220,0.7002
1,2020051221,0.7801
1,2020051222,0.7801
1,2020051223,0.7801
1,2020051224,0.7002
1,2020051301,0.7002
1,2020051302,0.6086
1,2020051303,0.517
1,2020051304,0.517
1,2020051305,0.517
1,2020051306,0.4263
1,2020051307,0.4263
1,2020051308,0.4263
1,2020051309,0.4263
1,2020051310,0.2724
1,2020051311,0.1543
1,2020051312,0.1543
1,2020051313,0.1073
1,2020051314,0.0686
1,2020051315,0.0382
1,2020051316,0.0162
1,2020051317,0.0382
1,2020051318,0.0686
1,2020051319,0.1543
1,2020051320,0.2724
1,2020051321,0.4263
1,2020051322,0.517
1,2020051323,0.517
1,2020051324,0.517
1,2020051401,0.6086
1,2020051402,0.517
1,2020051403,0.517
1,2020051404,0.517
1,2020051405,0.517
1,2020051406,0.6086
1,2020051407,0.6086
1,2020051408,0.6086
1,2020051409,0.6086
1,2020051410,0.4263
1,2020051411,0.2724
1,2020051412,0.3445
1,2020051413,0.517
1,2020051414,0.4263
1,2020051415,0.3445
1,2020051416,0.4263
1,2020051417,0.517
1,2020051418,0.517
1,2020051419,0.517
1,2020051420,0.7002
1,2020051421,0.7801
1,2020051422,0.7801
1,2020051423,0.7801
1,2020051424,0.7002
1,2020051501,0.7002
1,2020051502,0.6086
1,2020051503,0.517
1,2020051504,0.517
1,2020051505,0.517
1,2020051506,0.4263
1,2020051507,0.4263
1,2020051508,0.4263
1,2020051509,0.4263
1,2020051510,0.2724
1,2020051511,0.1543
1,2020051512,0.1543
1,2020051513,0.1073
1,2020051514,0.0686
1,2020051515,0.0382
1,2020051516,0.0162
1,2020051517,0.0382
1,2020051518,0.0686
1,2020051519,0.1543
1,2020051520,0.2724
1,2020051521,0.4263
1,2020051522,0.517
1,2020051523,0.517
1,2020051524,0.517
1,2020051601,0.6086
1,2020051602,0.517
1,2020051603,0.517
1,2020051604,0.517
1,2020051605,0.517
1,2020051606,0.6086
1,2020051607,0.6086
1,2020051608,0.6086
1,2020051609,0.6086
1,2020051610,0.4263
1,2020051611,0.2724
1,2020051612,0.3445
1,2020051613,0.517
1,2020051614,0.4263
1,2020051615,0.3445
1,2020051616,0.4263
1,2020051617,0.517
1,2020051618,0.517
1,2020051619,0.517
1,2020051620,0.7002
1,2020051621,0.7801
1,2020051622,0.7801
1,2020051623,0.7801
1,2020051624,0.7002
1,2020051701,0.7002
1,2020051702,0.6086
1,2020051703,0.517
1,2020051704,0.517
1,2020051705,0.517
1,2020051706,0.4263
1,2020051707,0.4263
1,2020051708,0.4263
1,2020051709,0.4263
1,2020051710,0.2724
1,2020051711,0.1543
1,2020051712,0.1543
1,2020051713,0.1073
1,2020051714,0.0686
1,2020051715,0.0382
1,2020051716,0.0162
1,2020051717,0.0382
1,2020051718,0.0686
1,2020051719,0.1543
1,2020051720,0.2724
1,2020051721,0.4263
1,2020051722,0.517
1,2020051723,0.517
1,2020051724,0.517
1,2020051801,0.6086
1,2020051802,0.517
1,2020051803,0.517
1,2020051804,0.517
1,2020051805,0.517
1,2020051806,0.6086
1,2020051807,0.6086
1,2020051808,0.6086
1,2020051809,0.6086
1,2020051810,0.4263
1,2020051811,0.2724
1,2020051812,0.3445
1,2020051813,0.517
1,2020051814,0.4263
1,2020051815,0.3445
1,2020051816,0.4263
1,2020051817,0.517
1,2020051818,0.517
1,2020051819,0.517
1,2020051820,0.7002
1,2020051821,0.7801
1,2020051822,0.7801
1,2020051823,0.7801
1,2020051824,0.7002
1,2020051901,0.7002
1,2020051902,0.6086
1,2020051903,0.517
1,2020051904,0.517
1,2020051905,0.517
1,2020051906,0.4263
1,2020051907,0.4263
1,2020051908,0.4263
1,2020051909,0.4263
1,2020051910,0.2724
1,2020051911,0.1543
1,2020051912,0.1543
1,2020051913,0.1073
1,2020051914,0.0686
1,2020051915,0.0382
1,2020051916,0.0162
1,2020051917,0.0382
1,2020051918,0.0686
1,2020051919,0.1543
1,2020051920,0.2724
1,2020051921,0.4263
1,2020051922,0.517
1,2020051923,0.517
1,2020051924,0.517
1,2020052001,0.6086
1,2020052002,0.517
1,2020052003,0.517
1,2020052004,0.517
1,2020052005,0.517
1,2020052006,0.6086
1,2020052007,0.6086
1,2020052008,0.6086
1,2020052009,0.6086
1,2020052010,0.4263
1,2020052011,0.2724
1,2020052012,0.3445
1,2020052013,0.517
1,2020052014,0.4263
1,2020052015,0.3445
1,2020052016,0.4263
1,2020052017,0.517
1,2020052018,0.517
1,2020052019,0.517
1,2020052020,0.7002
1,2020052021,0.7801
1,2020052022,0.7801
1,2020052023,0.7801
1,2020052024,0.7002
1,2020052101,0.7002
1,2020052102,0.6086
1,2020052103,0.517
1,2020052104,0.517
1,2020052105,0.517
1,2020052106,0.4263
1,2020052107,0.4263
1,2020052108,0.4263
1,2020052109,0.4263
1,2020052110,0.2724
1,2020052111,0.1543
1,2020052112,0.1543
1,2020052113,0.1073
1,2020052114,0.0686
1,2020052115,0.0382
1,2020052116,0.0162
1,2020052117,0.0382
